"132","294","132"
"133","525","133"
"134","1428","134"
"135","1180","135"
"136","1366","136"
"137","598","137"
"138","1491","138"
"139","201","139"
"140","1554","140"
"141","1029","141"
"142","1377","142"
"143","1560","143"
"144","1730","144"
"145","1912","145"
"146","1365","146"
"147","1408","147"
"148","1832","148"
"149","864","149"
"150","1150","150"
"151","1777","151"
"152","318","152"
"153","1170","153"
"154","1107","154"
"155","1990","155"
"156","1106","156"
"157","1640","157"
"158","1317","158"
"159","138","159"
"160","1631","160"
"161","50","161"
"162","135","162"
"163","1457","163"
"164","602","164"
"165","636","165"
"166","1499","166"
"167","290","167"
"168","1248","168"
"169","1776","169"
"170","345","170"
"171","1887","171"
"172","1259","172"
"173","274","173"
"174","1625","174"
"175","1226","175"
"176","182","176"
"177","1496","177"
"178","1288","178"
"179","336","179"
"180","687","180"
"181","1778","181"
"182","485","182"
"183","240","183"
"184","1505","184"
"185","1796","185"
"186","1134","186"
"187","1184","187"
"188","925","188"
"189","982","189"
"190","244","190"
"191","1784","191"
"192","21","192"
"193","959","193"
"194","199","194"
"195","613","195"
"196","1865","196"
"197","252","197"
"198","1146","198"
"199","1901","199"
"200","1710","200"
"201","1635","201"
"202","1123","202"
"203","900","203"
"204","1845","204"
"205","1604","205"
"206","860","206"
"207","958","207"
"208","920","208"
"209","1337","209"
"210","1981","210"
"211","1332","211"
"212","1548","212"
"213","344","213"
"214","1521","214"
"215","187","215"
"216","1314","216"
"217","1097","217"
"218","954","218"
"219","1363","219"
"220","1207","220"
"221","711","221"
"222","738","222"
"223","330","223"
"224","1147","224"
"225","920","225"
"226","71","226"
"227","1493","227"
"228","1856","228"
"229","1349","229"
"230","1057","230"
"231","1907","231"
"232","1974","232"
"233","1366","233"
"234","1368","234"
"235","1743","235"
"236","1844","236"
"237","106","237"
"238","1936","238"
"239","192","239"
"240","1661","240"
"241","934","241"
"242","1603","242"
"243","1164","243"
"244","1262","244"
"245","1592","245"
"246","1835","246"
"247","895","247"
"248","1431","248"
"249","1480","249"
"250","640","250"
"251","135","251"
"252","472","252"
"253","992","253"
"254","381","254"
"255","375","255"
"256","428","256"
"257","225","257"
"258","1867","258"
"259","1822","259"
"260","1280","260"
"261","1194","261"
"262","42","262"
"263","580","263"
"264","882","264"
"265","1720","265"
"266","232","266"
"267","1766","267"
"268","1512","268"
"269","1970","269"
"270","321","270"
"271","139","271"
"272","1333","272"
"273","690","273"
"274","1508","274"
"275","1869","275"
"276","1090","276"
"277","119","277"
"278","519","278"
"279","674","279"
"280","1337","280"
"281","705","281"
"282","803","282"
"283","1884","283"
"284","1512","284"
"285","251","285"
"286","1221","286"
"287","702","287"
"288","1337","288"
"289","1312","289"
"290","1929","290"
"291","1589","291"
"292","917","292"
"293","1572","293"
"294","1622","294"
"295","1629","295"
"296","901","296"
"297","1656","297"
"298","445","298"
"299","524","299"
"300","1600","300"
"301","1893","301"
"302","1146","302"
"303","342","303"
"304","1352","304"
"305","999","305"
"306","1673","306"
"307","1155","307"
"308","411","308"
"309","367","309"
"310","1124","310"
"311","403","311"
"312","436","312"
"313","838","313"
"314","1736","314"
"315","332","315"
"316","807","316"
"317","1434","317"
"318","344","318"
"319","1185","319"
"320","84","320"
"321","497","321"
"322","216","322"
"323","1783","323"
"324","479","324"
"325","803","325"
"326","23","326"
"327","1122","327"
"328","68","328"
"329","519","329"
"330","1666","330"
"331","472","331"
"332","218","332"
"333","111","333"
"334","1110","334"
"335","849","335"
"336","1609","336"
"337","1822","337"
"338","1144","338"
"339","1836","339"
"340","368","340"
"341","1421","341"
"342","5","342"
"343","988","343"
"344","383","344"
"345","1166","345"
"346","1794","346"
"347","1220","347"
"348","1248","348"
"349","99","349"
"350","116","350"
"351","1707","351"
"352","513","352"
"353","1451","353"
"354","1037","354"
"355","1838","355"
"356","1761","356"
"357","764","357"
"358","875","358"
"359","158","359"
"360","228","360"
"361","984","361"
"362","447","362"
"363","506","363"
"364","1935","364"
"365","1167","365"
"366","736","366"
"367","1357","367"
"368","1365","368"
"369","1312","369"
"370","1898","370"
"371","1172","371"
"372","1606","372"
"373","1387","373"
"374","553","374"
"375","413","375"
"376","1179","376"
"377","752","377"
"378","90","378"
"379","40","379"
"380","1674","380"
"381","570","381"
"382","1217","382"
"383","1742","383"
"384","681","384"
"385","1539","385"
"386","749","386"
"387","1776","387"
"388","1103","388"
"389","1486","389"
"390","477","390"
"391","719","391"
"392","1877","392"
"393","828","393"
"394","1059","394"
"395","845","395"
"396","1763","396"
"397","1192","397"
"398","930","398"
"399","490","399"
"400","608","400"
"401","998","401"
"402","260","402"
"403","409","403"
"404","960","404"
"405","334","405"
"406","1909","406"
"407","313","407"
"408","634","408"
"409","382","409"
"410","1144","410"
"411","436","411"
"412","107","412"
"413","1116","413"
"414","1350","414"
"415","435","415"
"416","186","416"
"417","156","417"
"418","1471","418"
"419","1373","419"
"420","1782","420"
"421","134","421"
"422","150","422"
"423","1107","423"
"424","361","424"
"425","414","425"
"426","799","426"
"427","1904","427"
"428","552","428"
"429","85","429"
"430","1168","430"
"431","1458","431"
"432","997","432"
"433","1579","433"
"434","1521","434"
"435","925","435"
"436","988","436"
"437","472","437"
"438","546","438"
"439","184","439"
"440","544","440"
"441","1300","441"
"442","767","442"
"443","636","443"
"444","1242","444"
"445","1075","445"
"446","1079","446"
"447","1184","447"
"448","726","448"
"449","1245","449"
"450","482","450"
"451","1598","451"
"452","610","452"
"453","5","453"
"454","1090","454"
"455","1246","455"
"456","1859","456"
"457","351","457"
"458","425","458"
"459","1807","459"
"460","557","460"
"461","1659","461"
"462","1","462"
"463","737","463"
"464","1683","464"
"465","479","465"
"466","1080","466"
"467","1998","467"
"468","1733","468"
"469","1584","469"
"470","475","470"
"471","1619","471"
"472","1847","472"
"473","1176","473"
"474","215","474"
"475","1711","475"
"476","1634","476"
"477","1218","477"
"478","30","478"
"479","948","479"
"480","715","480"
"481","1344","481"
"482","390","482"
"483","1399","483"
"484","1060","484"
"485","1672","485"
"486","1574","486"
"487","1805","487"
"488","543","488"
"489","1359","489"
"490","420","490"
"491","728","491"
"492","1787","492"
"493","1001","493"
"494","1139","494"
"495","1284","495"
"496","1482","496"
"497","150","497"
"498","1092","498"
"499","952","499"
"500","319","500"
"501","1031","501"
"502","1546","502"
"503","784","503"
"504","497","504"
"505","1107","505"
"506","296","506"
"507","748","507"
"508","1906","508"
"509","1728","509"
"510","340","510"
"511","270","511"
"512","1896","512"
"513","1326","513"
"514","730","514"
"515","896","515"
"516","749","516"
"517","809","517"
"518","1368","518"
"519","1768","519"
"520","1275","520"
"521","99","521"
"522","528","522"
"523","242","523"
"524","1553","524"
"525","1554","525"
"526","20","526"
"527","244","527"
"528","786","528"
"529","791","529"
"530","1754","530"
"531","1449","531"
"532","787","532"
"533","1267","533"
"534","1462","534"
"535","1436","535"
"536","1756","536"
"537","526","537"
"538","1105","538"
"539","1063","539"
"540","377","540"
"541","1563","541"
"542","24","542"
"543","1128","543"
"544","1459","544"
"545","19","545"
"546","1601","546"
"547","820","547"
"548","1685","548"
"549","1785","549"
"550","1998","550"
"551","135","551"
"552","1146","552"
"553","1873","553"
"554","303","554"
"555","1776","555"
"556","1368","556"
"557","1438","557"
"558","645","558"
"559","1541","559"
"560","1118","560"
"561","95","561"
"562","1161","562"
"563","1425","563"
"564","1806","564"
"565","899","565"
"566","408","566"
"567","538","567"
"568","1147","568"
"569","473","569"
"570","119","570"
"571","1986","571"
"572","1146","572"
"573","1971","573"
"574","20","574"
"575","1221","575"
"576","1243","576"
"577","86","577"
"578","1081","578"
"579","1204","579"
"580","5","580"
"581","261","581"
"582","1815","582"
"583","1804","583"
"584","1241","584"
"585","1381","585"
"586","1392","586"
"587","1898","587"
"588","37","588"
"589","981","589"
"590","819","590"
"591","1735","591"
"592","420","592"
"593","431","593"
"594","418","594"
"595","195","595"
"596","1473","596"
"597","1317","597"
"598","1551","598"
"599","577","599"
"600","1611","600"
"601","82","601"
"602","856","602"
"603","1313","603"
"604","597","604"
"605","1587","605"
"606","594","606"
"607","1793","607"
"608","1250","608"
"609","1805","609"
"610","52","610"
"611","1013","611"
"612","82","612"
"613","1297","613"
"614","917","614"
"615","1410","615"
"616","1185","616"
"617","876","617"
"618","1794","618"
"619","1849","619"
"620","1858","620"
"621","1733","621"
"622","1636","622"
"623","548","623"
"624","261","624"
"625","1580","625"
"626","1977","626"
"627","211","627"
"628","39","628"
"629","1655","629"
"630","1234","630"
"631","121","631"
"632","1247","632"
"633","1482","633"
"634","505","634"
"635","1391","635"
"636","278","636"
"637","142","637"
"638","709","638"
"639","442","639"
"640","214","640"
"641","1089","641"
"642","930","642"
"643","688","643"
"644","1475","644"
"645","593","645"
"646","437","646"
"647","1112","647"
"648","951","648"
"649","678","649"
"650","278","650"
"651","1648","651"
"652","623","652"
"653","1819","653"
"654","1297","654"
"655","371","655"
"656","1267","656"
"657","1741","657"
"658","387","658"
"659","1845","659"
"660","209","660"
"661","1449","661"
"662","560","662"
"663","1300","663"
"664","1568","664"
"665","467","665"
"666","97","666"
"667","390","667"
"668","495","668"
"669","1803","669"
"670","96","670"
"671","332","671"
"672","521","672"
"673","470","673"
"674","1182","674"
"675","431","675"
"676","1646","676"
"677","267","677"
"678","1404","678"
"679","611","679"
"680","486","680"
"681","898","681"
"682","280","682"
"683","1499","683"
"684","1616","684"
"685","1710","685"
"686","725","686"
"687","140","687"
"688","836","688"
"689","1072","689"
"690","846","690"
"691","784","691"
"692","1147","692"
"693","235","693"
"694","1959","694"
"695","1751","695"
"696","376","696"
"697","1942","697"
"698","1418","698"
"699","309","699"
"700","590","700"
"701","3","701"
"702","1307","702"
"703","272","703"
"704","1467","704"
"705","1147","705"
"706","1193","706"
"707","628","707"
"708","554","708"
"709","1621","709"
"710","1761","710"
"711","1267","711"
"712","1041","712"
"713","283","713"
"714","1230","714"
"715","1180","715"
"716","1896","716"
"717","404","717"
"718","315","718"
"719","1426","719"
"720","974","720"
"721","559","721"
"722","1748","722"
"723","1187","723"
"724","1570","724"
"725","1140","725"
"726","90","726"
"727","81","727"
"728","1632","728"
"729","992","729"
"730","1585","730"
"731","816","731"
"732","973","732"
"733","406","733"
"734","1049","734"
"735","1013","735"
"736","933","736"
"737","585","737"
"738","1352","738"
"739","1525","739"
"740","1200","740"
"741","238","741"
"742","1331","742"
"743","806","743"
"744","1411","744"
"745","1844","745"
"746","1261","746"
"747","541","747"
"748","43","748"
"749","136","749"
"750","238","750"
"751","1623","751"
"752","326","752"
"753","62","753"
"754","1423","754"
"755","263","755"
"756","1975","756"
"757","426","757"
"758","1847","758"
"759","1710","759"
"760","1764","760"
"761","131","761"
"762","1981","762"
"763","355","763"
"764","1909","764"
"765","234","765"
"766","957","766"
"767","845","767"
"768","1676","768"
"769","970","769"
"770","164","770"
"771","98","771"
"772","22","772"
"773","598","773"
"774","1789","774"
"775","65","775"
"776","1955","776"
"777","1267","777"
"778","1686","778"
"779","781","779"
"780","559","780"
"781","368","781"
"782","1497","782"
"783","885","783"
"784","1825","784"
"785","663","785"
"786","1748","786"
"787","1408","787"
"788","36","788"
"789","1451","789"
"790","932","790"
"791","1048","791"
"792","717","792"
"793","1568","793"
"794","771","794"
"795","1280","795"
"796","600","796"
"797","408","797"
"798","196","798"
"799","930","799"
"800","1404","800"
"801","1414","801"
"802","1427","802"
"803","133","803"
"804","39","804"
"805","157","805"
"806","1378","806"
"807","319","807"
"808","1029","808"
"809","553","809"
"810","1895","810"
"811","324","811"
"812","80","812"
"813","75","813"
"814","784","814"
"815","1715","815"
"816","1382","816"
"817","1014","817"
"818","1923","818"
"819","966","819"
"820","617","820"
"821","360","821"
"822","1114","822"
"823","1272","823"
"824","367","824"
"825","993","825"
"826","1593","826"
"827","503","827"
"828","746","828"
"829","1328","829"
"830","1973","830"
"831","1645","831"
"832","310","832"
"833","867","833"
"834","926","834"
"835","1254","835"
"836","1573","836"
"837","1273","837"
"838","1493","838"
"839","819","839"
"840","295","840"
"841","1457","841"
"842","1651","842"
"843","294","843"
"844","329","844"
"845","675","845"
"846","1313","846"
"847","1793","847"
"848","1790","848"
"849","654","849"
"850","551","850"
"851","955","851"
"852","85","852"
"853","149","853"
"854","568","854"
"855","1558","855"
"856","882","856"
"857","82","857"
"858","723","858"
"859","1270","859"
"860","800","860"
"861","1638","861"
"862","1861","862"
"863","1402","863"
"864","1196","864"
"865","300","865"
"866","472","866"
"867","1986","867"
"868","1984","868"
"869","1754","869"
"870","1530","870"
"871","320","871"
"872","1373","872"
"873","848","873"
"874","94","874"
"875","1978","875"
"876","461","876"
"877","137","877"
"878","866","878"
"879","566","879"
"880","1859","880"
"881","1393","881"
"882","888","882"
"883","97","883"
"884","1573","884"
"885","535","885"
"886","1503","886"
"887","810","887"
"888","420","888"
"889","861","889"
"890","1498","890"
"891","17","891"
"892","23","892"
"893","193","893"
"894","293","894"
"895","1811","895"
"896","1335","896"
"897","1124","897"
"898","1468","898"
"899","1829","899"
"900","1253","900"
"901","1513","901"
"902","1122","902"
"903","1209","903"
"904","1700","904"
"905","934","905"
"906","230","906"
"907","1237","907"
"908","609","908"
"909","596","909"
"910","1395","910"
"911","179","911"
"912","1723","912"
"913","104","913"
"914","1712","914"
"915","1720","915"
"916","1627","916"
"917","1790","917"
"918","967","918"
"919","1584","919"
"920","1377","920"
"921","1181","921"
"922","1855","922"
"923","650","923"
"924","1966","924"
"925","666","925"
"926","36","926"
"927","1551","927"
"928","1008","928"
"929","609","929"
"930","341","930"
"931","1584","931"
"932","1045","932"
"933","1218","933"
"934","66","934"
"935","331","935"
"936","840","936"
"937","847","937"
"938","1677","938"
"939","1109","939"
"940","1833","940"
"941","340","941"
"942","1543","942"
"943","1902","943"
"944","443","944"
"945","370","945"
"946","1576","946"
"947","1752","947"
"948","1051","948"
"949","304","949"
"950","375","950"
"951","1073","951"
"952","305","952"
"953","965","953"
"954","1976","954"
"955","138","955"
"956","1117","956"
"957","1397","957"
"958","554","958"
"959","1659","959"
"960","596","960"
"961","1632","961"
"962","1934","962"
"963","1918","963"
"964","1098","964"
"965","561","965"
"966","1074","966"
"967","1600","967"
"968","79","968"
"969","1684","969"
"970","140","970"
"971","1667","971"
"972","38","972"
"973","1351","973"
"974","176","974"
"975","627","975"
"976","1203","976"
"977","659","977"
"978","1848","978"
"979","1703","979"
"980","1749","980"
"981","1320","981"
"982","1459","982"
"983","1426","983"
"984","791","984"
"985","1117","985"
"986","533","986"
"987","1243","987"
"988","298","988"
"989","928","989"
"990","1010","990"
"991","1675","991"
"992","1900","992"
"993","661","993"
"994","1307","994"
"995","95","995"
"996","340","996"
"997","1853","997"
"998","1928","998"
"999","153","999"
"1000","485","1000"
"1001","187","1001"
"1002","1367","1002"
"1003","856","1003"
"1004","107","1004"
"1005","1324","1005"
"1006","1293","1006"
"1007","522","1007"
"1008","1636","1008"
"1009","1018","1009"
"1010","1341","1010"
"1011","1985","1011"
"1012","531","1012"
"1013","667","1013"
"1014","603","1014"
"1015","1965","1015"
"1016","1908","1016"
"1017","124","1017"
"1018","560","1018"
"1019","888","1019"
"1020","1960","1020"
"1021","633","1021"
"1022","1184","1022"
"1023","1205","1023"
"1024","297","1024"
"1025","270","1025"
"1026","1583","1026"
"1027","1531","1027"
"1028","1962","1028"
"1029","1823","1029"
"1030","287","1030"
"1031","331","1031"
"1032","1876","1032"
"1033","1601","1033"
"1034","483","1034"
"1035","656","1035"
"1036","1789","1036"
"1037","359","1037"
"1038","1621","1038"
"1039","40","1039"
"1040","1235","1040"
"1041","442","1041"
"1042","1724","1042"
"1043","288","1043"
"1044","1006","1044"
"1045","1091","1045"
"1046","257","1046"
"1047","1058","1047"
"1048","1598","1048"
"1049","1010","1049"
"1050","1698","1050"
"1051","50","1051"
"1052","625","1052"
"1053","154","1053"
"1054","668","1054"
"1055","991","1055"
"1056","1399","1056"
"1057","1030","1057"
"1058","1176","1058"
"1059","1644","1059"
"1060","1140","1060"
"1061","1470","1061"
"1062","854","1062"
"1063","1788","1063"
"1064","152","1064"
"1065","1499","1065"
"1066","1613","1066"
"1067","497","1067"
"1068","487","1068"
"1069","1171","1069"
"1070","676","1070"
"1071","1467","1071"
"1072","551","1072"
"1073","1013","1073"
"1074","562","1074"
"1075","1162","1075"
"1076","191","1076"
"1077","1965","1077"
"1078","1742","1078"
"1079","740","1079"
"1080","1753","1080"
"1081","494","1081"
"1082","640","1082"
"1083","517","1083"
"1084","1512","1084"
"1085","1677","1085"
"1086","897","1086"
"1087","1026","1087"
"1088","427","1088"
"1089","1080","1089"
"1090","1235","1090"
"1091","1905","1091"
"1092","900","1092"
"1093","1150","1093"
"1094","1228","1094"
"1095","922","1095"
"1096","1955","1096"
"1097","1026","1097"
"1098","136","1098"
"1099","677","1099"
"1100","1469","1100"
"1101","1786","1101"
"1102","1318","1102"
"1103","916","1103"
"1104","1811","1104"
"1105","1739","1105"
"1106","1511","1106"
"1107","1900","1107"
"1108","265","1108"
"1109","1837","1109"
"1110","1742","1110"
"1111","1931","1111"
"1112","1491","1112"
"1113","1500","1113"
"1114","1968","1114"
"1115","250","1115"
"1116","1570","1116"
"1117","1576","1117"
"1118","1590","1118"
"1119","599","1119"
"1120","329","1120"
"1121","1821","1121"
"1122","1311","1122"
"1123","907","1123"
"1124","1578","1124"
"1125","541","1125"
"1126","335","1126"
"1127","211","1127"
"1128","1363","1128"
"1129","887","1129"
"1130","1306","1130"
"1131","306","1131"
"1132","585","1132"
"1133","556","1133"
"1134","7","1134"
"1135","935","1135"
"1136","697","1136"
"1137","221","1137"
"1138","1441","1138"
"1139","699","1139"
"1140","1665","1140"
"1141","754","1141"
"1142","1959","1142"
"1143","312","1143"
"1144","46","1144"
"1145","1136","1145"
"1146","1886","1146"
"1147","1153","1147"
"1148","1014","1148"
"1149","1186","1149"
"1150","1182","1150"
"1151","1874","1151"
"1152","1094","1152"
"1153","1555","1153"
"1154","1792","1154"
"1155","382","1155"
"1156","1766","1156"
"1157","1456","1157"
"1158","1390","1158"
"1159","874","1159"
"1160","1873","1160"
"1161","1217","1161"
"1162","64","1162"
"1163","155","1163"
"1164","1535","1164"
"1165","1577","1165"
"1166","452","1166"
"1167","1854","1167"
"1168","1569","1168"
"1169","1558","1169"
"1170","1324","1170"
"1171","1135","1171"
"1172","1251","1172"
"1173","236","1173"
"1174","419","1174"
"1175","165","1175"
"1176","1455","1176"
"1177","11","1177"
"1178","1947","1178"
"1179","1284","1179"
"1180","1011","1180"
"1181","806","1181"
"1182","1068","1182"
"1183","1098","1183"
"1184","591","1184"
"1185","879","1185"
"1186","1094","1186"
"1187","1714","1187"
"1188","1891","1188"
"1189","885","1189"
"1190","678","1190"
"1191","1226","1191"
"1192","640","1192"
"1193","1082","1193"
"1194","965","1194"
"1195","792","1195"
"1196","1952","1196"
"1197","1830","1197"
"1198","1769","1198"
"1199","1792","1199"
"1200","921","1200"
"1201","612","1201"
"1202","1204","1202"
"1203","1936","1203"
"1204","385","1204"
"1205","255","1205"
"1206","589","1206"
"1207","400","1207"
"1208","1854","1208"
"1209","574","1209"
"1210","706","1210"
"1211","1966","1211"
"1212","1826","1212"
"1213","1871","1213"
"1214","525","1214"
"1215","258","1215"
"1216","797","1216"
"1217","628","1217"
"1218","1348","1218"
"1219","892","1219"
"1220","737","1220"
"1221","242","1221"
"1222","433","1222"
"1223","228","1223"
"1224","1293","1224"
"1225","214","1225"
"1226","962","1226"
"1227","1308","1227"
"1228","329","1228"
"1229","520","1229"
"1230","507","1230"
"1231","167","1231"
"1232","787","1232"
"1233","46","1233"
"1234","1395","1234"
"1235","1944","1235"
"1236","296","1236"
"1237","915","1237"
"1238","1399","1238"
"1239","1994","1239"
"1240","1966","1240"
"1241","1521","1241"
"1242","1413","1242"
"1243","662","1243"
"1244","133","1244"
"1245","1693","1245"
"1246","1012","1246"
"1247","338","1247"
"1248","1104","1248"
"1249","1878","1249"
"1250","1859","1250"
"1251","992","1251"
"1252","582","1252"
"1253","133","1253"
"1254","885","1254"
"1255","71","1255"
"1256","1909","1256"
"1257","1969","1257"
"1258","1643","1258"
"1259","421","1259"
"1260","209","1260"
"1261","1824","1261"
"1262","315","1262"
"1263","1833","1263"
"1264","277","1264"
"1265","1914","1265"
"1266","1954","1266"
"1267","1885","1267"
"1268","1815","1268"
"1269","3","1269"
"1270","334","1270"
"1271","20","1271"
"1272","1612","1272"
"1273","335","1273"
"1274","1610","1274"
"1275","732","1275"
"1276","1884","1276"
"1277","30","1277"
"1278","701","1278"
"1279","316","1279"
"1280","141","1280"
"1281","1716","1281"
"1282","397","1282"
"1283","1525","1283"
"1284","1567","1284"
"1285","1893","1285"
"1286","503","1286"
"1287","848","1287"
"1288","1028","1288"
"1289","654","1289"
"1290","784","1290"
"1291","1515","1291"
"1292","873","1292"
"1293","1313","1293"
"1294","1719","1294"
"1295","261","1295"
"1296","193","1296"
"1297","871","1297"
"1298","1680","1298"
"1299","520","1299"
"1300","825","1300"
"1301","519","1301"
"1302","776","1302"
"1303","1433","1303"
"1304","1974","1304"
"1305","1931","1305"
"1306","1010","1306"
"1307","1435","1307"
"1308","1076","1308"
"1309","1043","1309"
"1310","673","1310"
"1311","472","1311"
"1312","362","1312"
"1313","64","1313"
"1314","1440","1314"
"1315","453","1315"
"1316","936","1316"
"1317","1554","1317"
"1318","613","1318"
"1319","545","1319"
"1320","1385","1320"
"1321","1618","1321"
"1322","460","1322"
"1323","1904","1323"
"1324","1627","1324"
"1325","1964","1325"
"1326","1223","1326"
"1327","87","1327"
"1328","1367","1328"
"1329","1658","1329"
"1330","1168","1330"
"1331","101","1331"
"1332","1858","1332"
"1333","556","1333"
"1334","1853","1334"
"1335","26","1335"
"1336","331","1336"
"1337","794","1337"
"1338","780","1338"
"1339","270","1339"
"1340","1746","1340"
"1341","845","1341"
"1342","490","1342"
"1343","237","1343"
"1344","1925","1344"
"1345","540","1345"
"1346","557","1346"
"1347","1826","1347"
"1348","494","1348"
"1349","1665","1349"
"1350","543","1350"
"1351","1189","1351"
"1352","1326","1352"
"1353","958","1353"
"1354","334","1354"
"1355","1180","1355"
"1356","837","1356"
"1357","175","1357"
"1358","1623","1358"
"1359","171","1359"
"1360","734","1360"
"1361","459","1361"
"1362","1778","1362"
"1363","1762","1363"
"1364","881","1364"
"1365","797","1365"
"1366","1520","1366"
"1367","1961","1367"
"1368","442","1368"
"1369","1923","1369"
"1370","1867","1370"
"1371","919","1371"
"1372","1067","1372"
"1373","836","1373"
"1374","987","1374"
"1375","61","1375"
"1376","943","1376"
"1377","1062","1377"
"1378","381","1378"
"1379","1057","1379"
"1380","134","1380"
"1381","1882","1381"
"1382","1672","1382"
"1383","1695","1383"
"1384","1237","1384"
"1385","871","1385"
"1386","28","1386"
"1387","199","1387"
"1388","1258","1388"
"1389","149","1389"
"1390","335","1390"
"1391","1281","1391"
"1392","734","1392"
"1393","555","1393"
"1394","209","1394"
"1395","19","1395"
"1396","17","1396"
"1397","1236","1397"
"1398","315","1398"
"1399","1908","1399"
"1400","148","1400"
"1401","757","1401"
"1402","1485","1402"
"1403","1064","1403"
"1404","1595","1404"
"1405","1229","1405"
"1406","1497","1406"
"1407","444","1407"
"1408","1099","1408"
"1409","642","1409"
"1410","1999","1410"
"1411","1375","1411"
"1412","1811","1412"
"1413","1019","1413"
"1414","1345","1414"
"1415","787","1415"
"1416","777","1416"
"1417","490","1417"
"1418","1371","1418"
"1419","916","1419"
"1420","1857","1420"
"1421","1478","1421"
"1422","426","1422"
"1423","1130","1423"
"1424","751","1424"
"1425","514","1425"
"1426","653","1426"
"1427","1477","1427"
"1428","1070","1428"
"1429","1806","1429"
"1430","1509","1430"
"1431","482","1431"
"1432","341","1432"
"1433","1598","1433"
"1434","1136","1434"
"1435","638","1435"
"1436","12","1436"
"1437","596","1437"
"1438","1214","1438"
"1439","228","1439"
"1440","445","1440"
"1441","264","1441"
"1442","7","1442"
"1443","1028","1443"
"1444","1814","1444"
"1445","1784","1445"
"1446","418","1446"
"1447","1406","1447"
"1448","1707","1448"
"1449","1662","1449"
"1450","1445","1450"
"1451","396","1451"
"1452","1766","1452"
"1453","626","1453"
"1454","1041","1454"
"1455","1079","1455"
"1456","1728","1456"
"1457","1712","1457"
"1458","1357","1458"
"1459","807","1459"
"1460","1962","1460"
"1461","369","1461"
"1462","1594","1462"
"1463","649","1463"
"1464","284","1464"
"1465","1769","1465"
"1466","962","1466"
"1467","1932","1467"
"1468","1084","1468"
"1469","1267","1469"
"1470","1615","1470"
"1471","266","1471"
"1472","1073","1472"
"1473","552","1473"
"1474","91","1474"
"1475","587","1475"
"1476","690","1476"
"1477","1086","1477"
"1478","1499","1478"
"1479","1887","1479"
"1480","1227","1480"
"1481","1","1481"
"1482","99","1482"
"1483","1674","1483"
"1484","1500","1484"
"1485","1728","1485"
"1486","499","1486"
"1487","890","1487"
"1488","1513","1488"
"1489","1558","1489"
"1490","518","1490"
"1491","1704","1491"
"1492","1140","1492"
"1493","736","1493"
"1494","769","1494"
"1495","1764","1495"
"1496","308","1496"
"1497","591","1497"
"1498","660","1498"
"1499","1208","1499"
"1500","303","1500"
"1501","1329","1501"
"1502","1972","1502"
"1503","393","1503"
"1504","1463","1504"
"1505","567","1505"
"1506","1429","1506"
"1507","125","1507"
"1508","241","1508"
"1509","938","1509"
"1510","427","1510"
"1511","1787","1511"
"1512","52","1512"
"1513","111","1513"
"1514","1527","1514"
"1515","1444","1515"
"1516","1183","1516"
"1517","1190","1517"
"1518","837","1518"
"1519","667","1519"
"1520","777","1520"
